Original Price,Miles Driven,Mileage,Tank Size,HorsePower,Top Speed,Acceleration,Age,Manual Transmission,Fuel,Estimated Price
2146000,706,29.502264758540353,16.188117037678374,596,184,12.4777363657213,7,True,EV,833166.1671725027
3965000,546,24.34796480238274,23.550443209005984,422,254,11.550494318431902,5,True,Petrol,2491182.9927325915
3678000,3358,15.67749483442419,28.539444110621687,495,204,8.052468207911321,4,True,Petrol,2479531.1884573554
4251000,2133,15.094416690104064,10.383544043151861,489,232,6.5214486175676045,7,True,EV,2652673.507464665
3488000,1108,38.28474062001058,14.015467942515613,483,219,5.167690546140401,4,True,Petrol,2119644.400658487
1858000,1521,24.470688356517485,10.341384452212452,432,203,7.387023756214438,7,False,Diesel,600622.3784894176
2373000,3790,29.240254048202125,20.754738103091483,536,215,10.03611295764503,6,True,Petrol,1075162.8855423299
2073000,1910,19.159667256188442,21.77370446898446,558,261,8.296429447338603,3,True,EV,1293097.1191810411
4129000,614,31.014445530049233,26.953200084665724,349,187,4.728873874232169,8,True,Petrol,2294805.5584659884
3395000,4409,28.229273543361373,16.05427535300337,528,223,11.608826602758237,8,True,EV,1689688.6919547876
3995000,3636,15.807488904490713,20.56010948019077,496,247,4.187246484122763,8,False,Petrol,2345854.6760296486
2911000,1544,51.93004832990608,26.820071917607546,490,229,6.218496950441519,3,True,EV,1645828.6027319357
1838000,3377,51.459243261527476,17.650597072833673,508,187,8.30930655561956,4,True,CNG,613790.2410431887
2361000,1755,32.64485900216524,28.442044359818244,431,262,8.401161879458986,6,True,EV,1062184.538274161
1973000,1666,38.435040789132266,20.966803905919683,564,194,9.723079560505987,7,True,EV,613156.5655801726
2757000,2422,49.035359559605745,11.039242022182512,309,206,13.145001731801534,7,True,EV,1014202.4128856997
2036000,3755,58.27342384877786,10.098877917270064,527,255,5.961814149336626,5,True,Diesel,623213.8066838466
1825000,2579,58.968717618010345,28.96022031066721,370,219,8.020914745252021,2,True,Petrol,737523.0721763803
1913000,596,44.44216651685755,20.46707493665833,450,207,11.33208578146008,3,True,Diesel,843461.2672813572
3467000,4567,20.156749275587842,26.62779969404322,563,186,10.301792875777533,3,False,CNG,2334013.077616186
2833000,1024,34.41580693582998,16.703748761072237,500,230,13.279058577070904,2,True,Petrol,1780690.5317993695
2707000,1857,29.49249854072564,13.476119628353247,407,241,5.101777089642705,4,False,EV,1572759.1257436806
1878000,3286,54.46895412431619,25.664399006274706,329,187,8.420668818309512,6,False,Petrol,395562.23070451425
2977000,3903,50.47206151719829,29.58506491870309,277,189,9.16600532288646,8,True,Petrol,1096874.368842522
2263000,825,40.91539656993425,28.118183588784394,428,248,11.105730760536366,6,True,EV,890216.3929247533
2185000,956,33.117822328874624,11.201046046647695,509,206,6.297294009408497,6,True,Diesel,911830.8920002418
4478000,3183,26.957964398961614,24.617799111457398,407,252,4.254052822726231,5,False,Diesel,2898575.895805037
2517000,4848,45.43902117012098,21.457739532364943,406,244,8.92123462328314,8,False,Diesel,782329.8173573687
3287000,1968,28.076612518068757,13.846547218849743,393,229,9.987419223335513,4,True,EV,2005122.0230840298
3455000,3217,37.945059954434,21.40588612069621,443,220,4.724229701361257,8,False,Diesel,1671525.1136952697
3873000,1772,23.964952151753703,15.143632827164943,553,197,9.039161689267184,3,True,Petrol,2658691.55760547
1861000,3585,48.344871206370975,19.798727505500963,474,265,4.060572805686965,6,True,Diesel,495477.3943059058
4352000,2153,44.79974905209531,18.2095681033483,556,260,5.138756071157383,6,False,Diesel,2554885.6301008193
2242000,3718,54.76003440777196,15.264332710720982,282,266,4.454025045017037,8,True,Petrol,486579.8990722929
2591000,558,47.189995432513136,27.65695565471633,416,194,13.940860730346282,3,True,Diesel,1341313.5691620053
2122000,1180,16.97485921105231,24.040091163964142,482,229,8.227149355100117,2,False,EV,1443825.4637657094
2948000,1161,54.68465997213442,29.13104197053655,251,260,11.522397248608243,3,True,Petrol,1530645.8778537572
2933000,1584,45.28274637964412,29.695535864083283,400,250,8.721086643573763,2,False,Petrol,1774064.925553114
3304000,1092,44.68646796502226,20.191842985301836,362,185,13.121712145101293,2,True,EV,2031929.6064485197
3919000,4108,46.133068872750115,20.82571796185036,445,255,13.727701654806122,6,True,Petrol,2088378.4759442054
4141000,3565,53.8739688660153,23.053716439627692,502,206,8.17298887233957,8,False,EV,2075570.1323172655
4492000,684,38.031478548282365,22.667671640717522,595,266,9.247104819929117,5,True,Petrol,2841775.07523167
3307000,2011,17.801940261901112,13.131984723045111,513,232,13.05458937023504,8,True,Diesel,1706616.723719969
3037000,917,27.483591414846913,26.816826529538695,344,189,10.588237917013636,5,True,Diesel,1696388.8211787932
2604000,3768,41.31010552148133,16.970396430893487,413,255,7.667454659362532,5,True,EV,1240865.9383289171
3798000,2626,25.763536183352777,19.82567254056133,315,212,11.322130504875858,6,True,Petrol,2193636.3466142863
2948000,1399,38.404659788708585,22.70628165300334,581,201,6.515464610631042,6,True,Petrol,1516663.785791556
2932000,2562,40.506127368599465,12.653359979951963,450,210,12.476224333375914,2,False,Petrol,1767393.292303526
2531000,3148,17.746355449929972,16.1162298289037,272,260,12.180103162964638,8,True,Petrol,1029977.1720740453
2304000,3322,16.316969800105674,11.766673215361132,433,221,10.040200459045426,2,True,Petrol,1513870.3681759203
2753000,3151,16.71876432586473,12.457727247167117,413,229,9.06964040070628,8,True,EV,1287174.0586816433
2946000,2459,46.06518469783376,11.538620541700755,377,209,6.437050069081106,6,True,Diesel,1344128.5491824457
3311000,821,24.170142476114833,21.79425971975234,494,238,6.003840610061874,6,True,Diesel,1924252.8080941143
1987000,2165,59.36245205709557,13.679843089096371,530,220,5.64144943537721,6,True,EV,521456.6606385381
1881000,1252,16.725459921346253,25.203806451117444,586,267,12.094390347732638,4,False,Diesel,1027898.8751079129
2737000,4825,50.18987365350094,25.814487353486626,478,204,11.423270881631684,5,True,Petrol,1232615.638397424
2683000,1452,21.53792617425715,18.452204740162006,499,267,6.6262336340412915,3,False,EV,1755091.6126634525
1814000,3181,56.89744159164919,27.717532576940133,585,220,10.95024054910341,6,False,EV,390818.0029452396
4416000,2667,40.083803691162515,10.376497536876117,279,225,4.353530659919111,2,True,Petrol,2976458.5519644213
3889000,2254,46.155908671206,10.271780444452697,366,204,4.32053162193229,7,False,Diesel,2010263.683446813
1811000,3667,33.31169695287781,29.1466641855998,368,255,5.748270963700028,2,True,Petrol,987908.0802939613
3633000,992,17.606634052369234,20.7565833030267,439,223,13.010516954770964,7,True,Petrol,2080149.096860093
1857000,4958,39.93318438563628,23.622815159850223,260,225,13.290606451480611,4,True,Petrol,648982.8069356635
3890000,2527,17.038969278907018,10.298787238454924,564,215,4.800759575610778,4,True,Petrol,2663206.895244558
2415000,1595,26.222551501710367,23.610550007955702,463,206,4.88449485165143,5,True,Petrol,1286187.4302376441
3014000,4108,52.4208782666171,28.881052828229198,395,253,13.391377536053643,6,False,Diesel,1296435.0138356546
1870000,829,47.20918074947771,16.04533356275688,559,217,7.230482888173707,5,True,Diesel,635738.0992189631
3305000,3497,33.97624334757434,13.03300600399486,491,205,6.739596951089828,6,True,EV,1795383.7363677886
3825000,1276,31.850292927311628,28.546151545599173,270,241,8.156511540733163,3,True,Petrol,2487347.6934023174
3322000,3616,49.27376126675881,23.263934528742972,561,252,11.23612867580299,8,False,Petrol,1439626.167340899
2184000,1300,33.4576067142379,24.30407828311527,547,189,10.212021290554645,6,True,Petrol,918704.5393170358
2841000,2060,46.405503358414286,22.589063908665906,337,206,13.29199574365973,8,True,EV,1033860.2009813983
3456000,4967,42.68344269239066,14.205883159166246,562,209,6.041923367328509,5,False,Petrol,1925772.6431773766
3848000,1497,54.61063302819109,23.773634108625863,468,241,9.950933474271592,5,False,Diesel,2103015.010312325
2973000,1684,57.95720076060924,15.439783843568371,341,244,8.617057732582854,7,True,CNG,1122272.6800892837
4219000,1455,56.78291578134531,12.891998915519636,559,253,7.038273136396025,6,False,CNG,2300370.760273212
3636000,4402,43.82293447125819,14.331711496099766,521,219,5.294034611330883,8,True,Petrol,1759920.009316384
3904000,3870,38.265720402573905,12.280609772124718,380,194,5.295054638616399,8,True,Diesel,1982456.6673721967
1850000,2324,24.854906754986644,14.263763632642041,526,200,11.910124899200975,4,True,EV,910050.0299688651
4337000,1894,52.244959182954844,28.56497419053487,321,199,6.350782736968389,3,False,Petrol,2718491.697360248
2633000,1771,49.748605644160804,25.46181477480373,539,225,8.03956308570796,4,False,Petrol,1326408.5729880575
3571000,1469,22.44485188878972,17.18698730216744,324,237,11.177076146666188,7,True,Petrol,1956539.242235485
2933000,2067,25.832850877920215,18.080783606883145,257,260,8.067245291766708,4,False,Petrol,1713786.6349681169
3953000,2006,47.67574450339919,29.81340207801412,448,228,10.243700963243324,2,True,Petrol,2566100.2191236755
3528000,2400,53.554734608813,13.600234951854532,498,218,7.3498946518887625,5,False,Diesel,1861956.3410014657
3339000,771,29.117537381942185,18.441760336096834,400,206,7.143549222240503,3,False,Petrol,2160911.5729655284
4287000,2415,25.7104016737767,29.28173197636265,426,205,12.014243920502803,5,False,Petrol,2726587.0432306915
2532000,4021,31.33541813619344,22.20828257922931,417,200,5.8644769971941955,7,True,Diesel,1074719.7350601864
3011000,3060,33.50375020258145,28.51942178212773,414,208,13.078035881021885,3,False,Petrol,1807715.426935676
1910000,621,35.468865331758785,20.725860926525637,462,184,8.875553392378974,5,False,EV,782995.9008570154
2595000,2018,32.59102918850635,16.685231780965186,417,216,13.153299623083463,7,True,Diesel,1061974.8215389962
3525000,602,48.74359235422042,19.409670060795342,388,216,8.868424359164091,3,True,Petrol,2103249.6730147535
4347000,4250,17.699130632901987,13.763371133805123,592,236,6.826720301245238,3,False,Petrol,3099747.029361134
4477000,2521,42.37451276948099,29.801740439775955,354,234,8.642283837733897,2,False,Petrol,3017080.478293192
2330000,1006,30.108208864723878,14.50446052102228,419,190,7.538920166417313,5,True,Petrol,1141502.1305879222
3792000,968,30.388468750997653,10.925272399933164,523,254,12.13833193191501,3,False,Petrol,2496964.422150321
3773000,3437,16.448870676367807,21.960364465462774,582,256,9.250740638326345,6,True,EV,2367262.0739158033
4408000,4903,52.43351818381436,29.40346291590854,313,195,4.004141559160351,6,True,Diesel,2451341.3792255316
3745000,1326,47.39646440102173,20.186763223458968,317,204,10.670246374656514,3,False,Diesel,2241669.7220336488
3533000,4801,46.677677259420975,29.775592419456963,366,251,8.953019475674502,8,True,Petrol,1595622.1635272792
2430000,1303,18.39555011012205,16.907431333380828,532,221,12.447433996595956,2,False,Diesel,1619973.5307203536
3007000,2423,24.26308816905768,23.139870829435218,368,197,8.422812238632297,6,True,EV,1631486.0157613545
3296000,4390,36.7932723413417,22.982240352084663,343,255,5.2079657812568065,2,True,Diesel,2115527.6297344393
3011000,3011,31.695798092155382,18.444609432230457,558,268,7.33835460104002,7,True,EV,1510628.4990171718
2872000,1973,47.798584339769214,11.999829593868688,372,224,6.455783945780535,4,True,Diesel,1472041.419168867
3181000,4907,39.79653235779985,24.58376537720291,361,251,13.253794073614252,6,True,Petrol,1545461.1019348085
2242000,1803,38.092297974131355,18.359707844887087,484,249,13.052600980373347,2,False,Petrol,1265624.8690952405
3384000,3685,16.92670749168627,17.23434918998724,367,201,12.478002299398023,7,True,Diesel,1829237.5214667828
3127000,4578,46.78601673565479,18.040954342557484,456,261,8.955885307258232,7,False,Petrol,1382888.5521479214
3197000,2598,42.23119512364829,29.248997532608875,576,206,11.647913188064129,3,False,Petrol,1931282.3252051831
2512000,3808,53.63559364982702,23.504499733893507,283,206,4.831556809286545,6,False,EV,933636.6110366542
3167000,3806,43.084909708522034,11.787817927291,268,254,12.985973496692917,2,True,Diesel,1855116.1009503207
4257000,4933,58.719702410001254,20.70543746341695,491,267,7.447323360600253,3,True,Diesel,2575713.889294153
2975000,4980,42.35632555593722,28.58152391530197,534,230,13.675425168261434,5,True,EV,1516826.2529914146
3376000,3861,46.77829501748676,11.808096870762197,422,221,7.375711876753805,2,True,Petrol,2080877.1238067804
4054000,517,49.31366068364321,21.35992110262396,291,241,6.510741500418996,8,True,Diesel,2003686.3893162645
2001000,1308,54.572103372793364,26.28993471895993,361,255,5.186411044296864,8,True,Petrol,348055.5722317364
4476000,4088,55.13343653526182,20.308542793293206,372,206,7.2541756221191545,6,True,Diesel,2461968.7032041377
2145000,644,52.23774036060212,26.92157210859022,440,190,6.149033309212571,2,True,Diesel,1100706.6735386543
2012000,2577,29.90092473405386,29.115029717508037,516,265,13.365011219815951,7,True,Petrol,675672.226936417
3036000,2627,19.761839246807764,20.864004485062917,281,192,4.112268979653073,7,True,Diesel,1579535.7820099923
3477000,3939,36.52810883868145,23.39455574227616,450,256,8.295982917313424,5,True,Petrol,1982147.125118955
3333000,2862,26.27794394679232,11.483311850419932,422,265,6.969569561514854,2,True,Diesel,2252252.7022385853
3727000,3297,54.98396810241524,14.621435994162821,378,266,5.951300651065094,2,True,Diesel,2278994.8100105613
4442000,2625,29.43252039821881,29.9440063120664,468,214,7.874844680264502,4,True,Petrol,2955080.5654980997
4289000,1786,44.390676192273375,28.73013330133167,250,208,9.414519929984898,5,True,EV,2531557.5652654697
3036000,2957,22.455866672947643,20.99004371169208,251,255,13.429381240761742,4,True,EV,1794274.4967762104
3539000,3773,30.036721592299443,26.697759194872482,262,229,7.575914767058998,2,True,Petrol,2354157.146003589
2916000,4932,46.36477263248766,15.861506519583086,392,235,4.655930000515972,3,True,CNG,1603497.9424083547
4436000,4921,43.886713206445805,26.82995897701999,355,254,8.316007885205906,7,True,Diesel,2432027.787651117
3521000,2382,17.511673011247165,20.606534036469327,416,243,11.38468614757502,7,True,Petrol,1989422.0845368677
2781000,4524,34.93407218233712,11.193505064776957,572,228,10.891778010909283,6,False,Diesel,1320589.1525767401
4363000,2465,30.21001500336979,28.23828162045021,285,264,4.6831863735602886,6,True,Diesel,2646449.800881031
2318000,2859,32.9244473473625,21.522860463028795,285,239,11.9606592410464,3,True,Petrol,1221396.694035727
2411000,3832,49.41420381771052,16.304484026695388,307,234,11.016208553796957,4,True,CNG,1007437.2858526269
3467000,1428,40.844176213129984,14.327596064824338,533,231,12.264253357134589,7,True,Diesel,1722856.8990237275
2732000,4943,35.30466865015023,25.811829990715243,477,247,6.600010516518139,5,True,Petrol,1413484.6475650056
2673000,3227,38.124574970546924,23.77946671291707,535,265,5.58492744512408,5,False,Diesel,1365629.4120461573
3842000,4956,32.208447611571884,21.977008678558295,418,234,8.343430287125676,4,True,Petrol,2395592.9604862686
3198000,4507,38.134319177708726,24.23927119668054,433,212,5.305465421952943,6,True,Diesel,1648890.7451409271
2156000,883,26.804766799112116,11.293130809528002,282,245,10.582282527648626,6,False,EV,881679.7024303016
3477000,3895,31.084222567216532,24.440581904057257,446,257,13.538372043242799,5,True,Petrol,1996349.8130783343
2893000,4463,32.069344025244334,12.438150130849504,335,180,7.364063678332105,5,True,Petrol,1512398.0278521604
2575000,4804,58.14736691647902,29.96967366593212,381,188,10.029240471372784,6,True,CNG,892522.3468796241
4453000,4509,49.923196753364365,24.090375375515855,593,248,6.206975013815983,4,True,Diesel,2768867.2323614154
3091000,3036,48.703000040210064,10.243909308669428,477,267,8.335154940845248,4,True,CNG,1628105.2690712437
4317000,3383,30.69716649503205,11.59106516754813,525,245,8.3101242741786,5,True,Petrol,2718592.8193885144
2478000,3356,42.01400922460108,12.516823144365418,275,202,10.824634556147915,8,False,Petrol,745734.2113918288
4358000,4555,50.39349313480271,13.3524511299621,565,237,6.187823920405397,7,False,Diesel,2365212.4613296106
4434000,3568,54.092220847811326,13.441952213542166,363,229,12.21944820077375,5,False,Petrol,2505768.1809097654
2740000,4941,28.34013546939225,14.82630173208928,300,226,5.024011972386715,6,True,CNG,1312349.8342929278
2774000,3447,55.40884071716287,26.99446784988877,297,214,11.674687683621585,2,False,Petrol,1470480.960831592
3761000,3526,58.647180615776264,26.337603962233224,313,218,10.598985061928627,8,True,EV,1653819.3463290897
3677000,3827,44.63607927396809,29.601462180328618,461,268,11.275527883392774,5,True,Petrol,2050653.0648146104
3821000,1189,51.27698333964015,25.96082664878991,354,204,13.954150959865537,3,True,EV,2285605.6546580065
3669000,1861,56.77363238033499,25.95681075074377,520,191,13.664250198311722,2,True,Diesel,2219233.9272128735
4439000,2530,23.161791964274855,17.772739444856054,333,218,9.613534308543292,6,False,EV,2762380.460061227
3994000,587,33.835191896580156,28.338802304065666,344,256,10.493169748214012,2,True,Petrol,2712495.434721741
4378000,4731,53.16185416419894,21.17043161829921,380,209,12.744745458325005,3,False,Petrol,2667571.023377231
2006000,2051,43.5146025543614,29.659965710256653,458,196,5.392222494538643,6,True,Diesel,674029.6532782222
2702000,3025,21.31286218231871,21.684861329915044,420,238,8.464019136154917,6,True,Petrol,1407986.2332390212
1951000,3120,19.30753990770122,19.015312676129433,457,202,10.28449003046381,7,True,Petrol,721980.1382873295
3648000,2370,41.8701628301433,20.724330439153693,467,249,13.307399562311367,8,False,Petrol,1741266.7830774644
3453000,972,52.24786590321626,20.127576212724826,419,190,12.521095603073501,7,True,Petrol,1587529.605509829
3879000,4784,52.6940491984362,10.194848677611759,359,244,10.929254322365892,7,True,Petrol,1866311.4425468848
2525000,1842,30.242936097756033,15.900241265429413,387,233,8.357401745890604,7,False,Petrol,1073051.255504385
3733000,1178,28.7747105893269,14.317829480041777,373,213,4.038420544784428,7,True,EV,2104328.002769712
3130000,1484,37.21571631074568,20.794656686247553,433,268,7.428699731466257,8,True,Diesel,1407725.46699689
3974000,3837,49.84371755251812,29.910261782994894,567,186,13.99154261586331,5,True,EV,2259319.745996832
3054000,1732,46.26056894381343,10.672223050346991,514,268,8.986724438602316,6,True,EV,1479253.457023231
4295000,600,59.73471648469322,15.61476498404357,501,267,12.075466596240021,2,True,Petrol,2711958.836289377
3098000,3328,19.917601558883334,18.509605624187678,466,265,8.192438745883205,3,False,Diesel,2040424.4300895743
3036000,2984,16.870662343059355,12.267280705210965,498,188,8.728458758397515,3,True,Diesel,2019857.7121627303
2446000,3672,46.04731414760644,29.659146989890818,570,221,8.349110461806813,5,False,Petrol,1105647.5712863184
2530000,1309,49.933293086236674,15.066856109641037,483,185,5.937967472243928,3,False,Diesel,1319472.0261216238
3992000,2167,17.12394708532605,25.955230105640943,334,207,9.197947529002322,4,True,Petrol,2670421.8037818214
4147000,3398,15.749789385125815,21.140139218825468,371,181,11.831597917384368,6,True,Diesel,2564102.122771889
2769000,4638,59.164324701267205,23.485000379617578,272,209,13.26766752708837,4,False,Petrol,1193796.3926069762
3623000,2560,33.5538134572833,20.108042178138096,260,267,10.247827697901332,2,True,Diesel,2361412.923908808
2413000,4403,57.9873052017622,25.514092604506217,593,254,12.900963666414954,8,True,Diesel,607421.95450144
3069000,3958,36.898803217870004,25.15978748609623,347,260,10.257937259133968,5,True,Petrol,1609871.9009588547
3620000,1218,41.07369783273656,11.36920358579192,504,180,13.192391767761803,3,True,Petrol,2235549.9859374985
3589000,4989,46.80258665388527,16.386413417331056,302,185,5.427890547974666,3,True,Diesel,2118566.115789683
2284000,2963,45.0833307104237,18.89953653030514,386,251,5.229226297733286,3,True,EV,1163797.415289827
2689000,2479,36.81778231879879,13.847355362995678,599,218,8.23359057291876,4,False,Petrol,1490265.8716373604
3405000,2038,24.382231196733105,14.6017783472914,460,204,7.192167841516362,4,True,Petrol,2164031.5993865114
3774000,3934,44.171741575732185,13.524513985118418,516,205,7.907189885268734,5,False,Petrol,2150358.0706766397
3965000,4449,48.08726176465633,16.63011255636384,343,203,9.113682686437603,3,True,Petrol,2405746.9130638014
3025000,1046,39.284290088464516,20.746542769462984,333,258,7.191374601966533,3,True,Diesel,1783176.351307102
2109000,4663,35.74348508206991,23.588679924013945,289,190,6.287942978411519,6,False,Diesel,747097.1390467342
4079000,4636,23.380245296997785,13.874704692609415,439,225,8.70617416228442,7,True,EV,2379180.0903165056
2240000,4525,39.02607591996997,22.68454785266031,321,210,6.825944475521348,3,True,Petrol,1133261.9612843075
2802000,4606,18.919720061334864,19.72324877107555,379,197,8.875776202984337,8,True,Petrol,1279646.770002602
3838000,3013,45.39061462823008,24.497943043917623,379,267,12.198975952021595,3,True,Petrol,2339745.9020794393
2249000,3544,54.236496317893206,14.527987037670245,455,202,9.53331697969234,2,True,Petrol,1103501.2056094846
3803000,4110,37.06924835784566,27.107301399354473,497,253,13.816993994945737,6,True,Diesel,2098200.7644646824
3261000,1786,18.81774316507514,13.848550368957937,426,253,9.886342114890663,3,True,Diesel,2159976.603001832
3343000,1151,49.703327379681674,14.25389878692541,482,218,5.46886720446337,6,True,Diesel,1678479.143470379
3712000,2163,16.64414426970103,23.623231051235894,536,266,6.685483720663626,2,True,Petrol,2724115.1881241444
2442000,1893,55.322310280152365,17.8750809493759,395,262,5.50056038113962,8,True,Diesel,673893.965838468
4252000,2281,40.56135742029034,24.229636035108356,285,207,6.7323948248397265,5,True,EV,2559599.7543102573
3015000,3785,28.038216157416095,11.008567251171272,313,196,12.728922436465126,3,True,Diesel,1790710.9133043645
2635000,3308,59.34705949201968,22.493144443347656,322,239,13.133023021672157,3,True,EV,1224473.9740059625
2186000,4296,35.3317018042184,18.961415672186114,528,207,4.467157679414343,3,True,EV,1214197.9477266255
3746000,1317,32.08463007850959,14.132999532321925,472,247,13.770252458339431,6,True,EV,2132034.785472138
4495000,720,55.48011339182706,16.333551358501268,408,222,10.34878042930453,2,False,Diesel,2892786.690742552
3378000,1967,57.08282247484385,26.5985435196609,475,195,9.81838818065444,2,True,Diesel,2005731.047455499
2667000,1514,35.04994362319519,15.239825645974491,377,185,11.414365505117836,7,True,Petrol,1116871.408537484
1915000,1607,36.28284083484837,14.24381747388586,377,260,9.699851617323436,4,True,Petrol,810898.1861758066
2610000,764,41.26408917922954,16.726914879940125,438,198,8.74612908648703,6,True,Petrol,1154343.361425903
4248000,3733,33.16815360972394,10.175619287181286,331,222,11.162354275789994,8,False,Diesel,2249644.2633265117
1883000,2648,51.46451318136324,27.553712748458107,503,258,9.07785756472311,3,True,Diesel,774626.629206489
2628000,4215,37.52115863687676,15.786874039425296,406,248,11.534574532474032,4,True,EV,1359387.9109221648
3805000,1999,29.872447201185174,22.505769504158355,299,267,4.302788707902305,6,True,Petrol,2218527.2330969973
3893000,1779,30.234865196457964,24.124443498542178,497,216,12.811719019711488,3,True,Diesel,2567614.435364717
2365000,4233,38.093794158845085,14.993219262407681,461,190,12.830360856723216,5,True,EV,1044066.7337344266
3581000,2093,49.56828955485524,29.043982829710874,511,212,9.598054202662253,4,False,EV,2079951.120347432
4043000,3106,41.076768091259176,27.313783326840394,507,192,6.055137445368881,8,True,Petrol,2137451.6064626332
2082000,1579,32.65739585945358,19.048221609431526,535,238,4.370587538519073,2,True,Diesel,1265964.566303798
2860000,1936,58.82107776035565,13.173250419437467,496,227,6.960867064064702,4,True,Petrol,1393218.6186471938
2782000,3172,15.282331105814789,21.465682982607696,510,203,4.192427463541409,5,True,Petrol,1690165.8876590778
2433000,3987,46.21552876868857,12.225370818166008,305,189,11.741348740718085,8,False,Petrol,667737.299068976
2612000,1846,32.07704598249718,22.917975232212907,450,232,11.896810420173514,2,True,EV,1640068.086839763
2838000,1317,52.159088619777336,24.40620352787512,399,233,7.369510725040915,2,False,Petrol,1633933.3806952992
2195000,4585,43.3680399347107,17.731819127257467,342,255,4.858623717374218,5,True,Petrol,868632.5347162267
2161000,4247,17.10360093004437,11.682993742335626,530,242,9.972745637684792,8,True,Diesel,803659.4552543298
3044000,4991,25.430531721592434,20.588947882175383,324,203,7.963093475575144,3,True,Petrol,1901540.8267851002
3734000,3333,23.736787394502507,23.87118031851499,502,201,12.113972255582206,5,False,Petrol,2304580.5730872266
2471000,2307,27.82007813054296,20.956891484451255,411,199,6.551811151192787,5,True,Petrol,1278499.926240765
3898000,4530,53.62315755845713,10.983562621241541,264,192,6.747599857002049,7,True,Petrol,1882093.723421088
3781000,960,17.2670992178714,10.844401862687526,346,244,8.079886720930045,4,True,EV,2514332.8958648746
4233000,3830,36.06340389392629,10.64901812539182,561,208,11.499191472479325,2,True,Diesel,2869299.35860868
2508000,3457,24.67358411840795,24.668740564829797,511,251,8.24523903274256,5,False,Diesel,1338021.950402208
4007000,3229,48.93301859508239,27.094914582078168,478,257,10.145493588166602,5,True,Petrol,2286456.212248233
3356000,811,46.0360144908957,18.88694557474727,596,234,9.595442658150827,7,True,Diesel,1635378.8854363947
4119000,4255,45.04290591906481,27.960561007758812,559,230,11.585103958730787,7,True,Diesel,2206778.705585575
2366000,4342,24.08601152772934,20.947235474205545,271,180,13.290839325029111,4,True,Petrol,1220085.2761157753
3181000,617,27.73692455121627,18.999644672654398,533,230,4.886136528586481,3,True,Petrol,2110085.4808787145
2822000,2568,23.359904403072743,28.381618656769295,295,241,10.920519509189536,7,False,EV,1360503.9864416348
4061000,1397,31.249899192163618,29.313221572340247,438,181,11.124540597817727,6,True,Petrol,2407816.2870142506
1815000,2890,56.90898045576106,22.105913073283624,439,251,10.623369345880363,7,True,CNG,213903.1934246076
2040000,3731,24.68827996592561,26.31093332529427,420,236,11.732629332480027,5,False,Petrol,921331.3345535875
4137000,3479,54.31624518366766,19.622360401571676,492,239,10.706813818245887,3,True,Petrol,2520844.500317482
4158000,3564,48.30957856901666,19.927300948607787,389,247,12.01015010141311,2,True,Diesel,2651095.3279582975
2406000,563,59.51928991556944,19.69757492024126,514,225,13.863725916668587,2,False,Petrol,1195540.4221170829
2749000,2182,24.87498310072879,13.553579955768821,424,196,5.907161458666722,5,True,Petrol,1529782.3081939807
2425000,4727,15.37838248653848,19.972466573062036,289,231,6.84899043858624,3,True,Petrol,1503978.038497087
4234000,2564,41.32606973436666,28.05569972807986,547,215,11.157469235431181,7,True,Petrol,2364392.494916526
4071000,4098,37.2500145596815,28.30019706437016,379,183,6.9006774019345425,6,False,Diesel,2338596.583615167
2349000,4987,22.87261616312427,24.59560269159242,517,208,5.926895551304494,4,True,Diesel,1326023.6339241436
3354000,1739,36.755897928726824,13.74999124170098,516,187,13.20738175461149,3,True,EV,2085014.855440831
2625000,4311,48.26824429340509,26.482853185889912,271,259,5.185104077568308,3,False,EV,1369908.8184717658
2191000,4349,33.05592640427126,26.066381327637686,598,181,6.077154856436269,5,False,EV,1059741.0339909708
3328000,3989,52.02570364723995,16.03294385348031,395,237,7.395550751872907,3,True,EV,1901703.9988224849
3931000,2455,32.57462238077782,19.466152671559136,547,199,4.010797484777162,3,True,EV,2667412.5754406787
2468000,4384,26.11684495525229,13.908784448458691,594,245,12.159248195704373,6,True,Petrol,1171074.0509513507
1817000,2806,58.98460666994746,14.217017356697205,292,181,7.974117431989228,5,False,Petrol,382254.18117878435
3853000,1198,42.71642536432819,19.100702205882847,471,262,8.89182432615323,8,False,Diesel,1929479.3602485447
2353000,3199,58.42530446474407,13.826211870569802,278,232,10.929348435727992,5,True,Diesel,776841.2146638187
2893000,3639,20.533986338349113,13.245028746869716,502,234,10.55643501203493,4,False,Diesel,1751571.729576918
3672000,4504,29.224512378041254,23.72633489074157,286,260,11.917376345813494,3,True,Petrol,2331716.569863931
2222000,4538,24.92455628002657,11.428208930995329,551,220,12.008846010644788,5,True,EV,1085361.4331909611
2195000,652,57.570502254670124,27.71586998056959,459,249,4.896077195496698,7,True,Petrol,613347.621650011
3283000,717,37.39076028721664,26.481794466748397,419,240,4.006257550707616,2,True,Petrol,2176241.509810329
3541000,2481,37.140366000314884,11.546404275316991,429,229,11.44038785270397,5,False,Petrol,1991242.1075663422
4072000,4119,54.893676820724615,10.692134761753021,425,252,13.888013957913692,5,False,EV,2215567.9232455892
1984000,4051,53.55468538094074,10.747608375909854,384,201,9.446430942631963,3,True,Petrol,769658.2117094073
4291000,1665,26.474488669947448,13.322039796064498,453,184,5.846573780677159,5,False,Diesel,2751282.3399326946
